0, 6.269707202911377
0, 5.4033448696136475
0, 7.137149095535278
0, 7.60999321937561
0, 8.13815188407898
0, 7.080502033233643
0, 9.467512130737305
0, 2.915900945663452
0, 7.087484121322632
0, 4.064157247543335
0, 9.143388271331787
0, 5.1298909187316895
0, 4.88601279258728
0, 6.24973201751709
0, 9.154716968536377
0, 6.345868110656738
0, 9.598922967910767
0, 7.6939170360565186
0, 7.13499903678894
0, 6.263528347015381
0, 9.287268877029419
0, 7.079711198806763
0, 12.592237949371338
0, 4.17655611038208
0, 5.126609802246094
0, 5.634586334228516
0, 3.117608070373535
0, 5.123085260391235
0, 9.88468313217163
0, 9.694637060165405
0, 5.4113500118255615
0, 6.1419761180877686
0, 5.389528036117554
0, 7.701689004898071
0, 8.133327007293701
0, 12.61414098739624
0, 4.6919310092926025
0, 8.135282754898071
0, 6.122267961502075
0, 10.107258081436157
0, 4.174487113952637
0, 8.038779258728027
0, 8.544360876083374
0, 9.1440110206604
0, 5.431102991104126
0, 10.21427607536316
0, 6.569377899169922
0, 4.673694133758545
0, 8.098984241485596
0, 6.771970987319946
0, 6.3475141525268555
0, 10.73858094215393
0, 15.653769969940186
0, 5.6158552169799805
0, 11.27050495147705
0, 9.145648002624512
0, 10.731100082397461
0, 4.793653964996338
0, 6.4720377922058105
0, 5.21097207069397
0, 7.189263105392456
0, 7.7117509841918945
0, 4.4948952198028564
0, 6.4902238845825195
0, 5.3249969482421875
0, 10.324933290481567
0, 9.992616891860962
0, 8.549973011016846
0, 8.348278045654297
0, 8.7461838722229
0, 6.456153154373169
0, 7.1368489265441895
0, 5.963779926300049
0, 7.1368467807769775
0, 7.592125177383423
0, 5.121998071670532
0, 5.119035959243774
0, 6.126806020736694
0, 9.146025896072388
0, 12.165477991104126
0, 9.79548716545105
0, 8.75341510772705
0, 11.161813020706177
0, 6.14309024810791
0, 5.419438123703003
0, 10.4092857837677
0, 5.119868993759155
0, 9.264571905136108
0, 7.134929895401001
0, 9.800250053405762
0, 5.125777959823608
0, 8.730283975601196
0, 5.701396942138672
0, 7.09481406211853
0, 8.959269046783447
0, 7.148582935333252
0, 6.372607946395874
0, 9.78213381767273
0, 6.874186038970947
0, 8.55550217628479
